transaction_id,sku,warehouse_id,transaction_type,quantity_change,timestamp
TXN0000358,SKU00079,WH001,ADJUSTMENT,26,2025-09-27T00:00:00
TXN0000359,ITM00175,WH002,OUTBOUND,-188,2025-01-15T00:00:00
TXN0000360,PRO00104,WH003,RETURN,52,2024-12-20T00:00:00
TXN0000361,PROD00016,WH005,RETURN,155,2023-10-11T00:00:00
TXN0000362,SKU00041,WH004,OUTBOUND,-106,2024-03-17T00:00:00
TXN0000363,ITM00127,WH004,INBOUND,117,2023-11-18T00:00:00
TXN0000364,SKU00190,WH002,INBOUND,66,2024-10-07T00:00:00
TXN0000365,PRO00161,WH001,ADJUSTMENT,126,2025-02-06T00:00:00
TXN0000366,PROD00149,WH005,RETURN,162,2025-06-03T00:00:00
TXN0000367,SKU00143,WH002,ADJUSTMENT,110,2023-10-26T00:00:00
TXN0000368,ITM00189,WH001,RETURN,87,2023-02-24T00:00:00
TXN0000369,SKU00061,WH001,OUTBOUND,-130,2025-01-10T00:00:00
TXN0000370,PRO00037,WH002,OUTBOUND,-73,2024-11-14T00:00:00
TXN0000371,ITM00077,WH003,ADJUSTMENT,12,2025-07-23T00:00:00
TXN0000372,ITM00135,WH003,INBOUND,167,2024-10-25T00:00:00
TXN0000373,ITM00050,WH003,TRANSFER,12,2023-12-31T00:00:00
TXN0000374,ITM00200,WH001,RETURN,64,2023-05-13T00:00:00
TXN0000375,SKU00026,WH002,RETURN,132,2025-03-13T00:00:00
TXN0000376,PRO00193,WH005,ADJUSTMENT,20,2024-06-17T00:00:00
TXN0000377,PRO00180,WH002,ADJUSTMENT,169,2023-10-06T00:00:00
TXN0000378,PROD00090,WH002,TRANSFER,29,2024-05-21T00:00:00
TXN0000379,PRO00029,WH003,ADJUSTMENT,160,2023-07-24T00:00:00
TXN0000380,ITM00025,WH004,OUTBOUND,-185,2025-01-17T00:00:00
TXN0000381,SKU00041,WH003,RETURN,152,2024-11-18T00:00:00
TXN0000382,ITM00175,WH004,TRANSFER,39,2023-12-26T00:00:00
TXN0000383,ITM00127,WH003,ADJUSTMENT,136,2025-09-14T00:00:00
TXN0000384,PRO00146,WH005,TRANSFER,4,2023-11-30T00:00:00
TXN0000385,PRO00156,WH002,ADJUSTMENT,46,2024-06-28T00:00:00
TXN0000386,SKU00173,WH001,ADJUSTMENT,15,2023-12-09T00:00:00
TXN0000387,PROD00056,WH002,ADJUSTMENT,192,2025-09-24T00:00:00
TXN0000388,SKU00093,WH001,TRANSFER,155,2025-09-15T00:00:00
TXN0000389,PRO00074,WH004,INBOUND,154,2024-03-02T00:00:00
TXN0000390,ITM00175,WH005,ADJUSTMENT,167,2023-09-29T00:00:00
TXN0000391,ITM00176,WH003,OUTBOUND,-171,2025-02-20T00:00:00
TXN0000392,PRO00027,WH004,OUTBOUND,-47,2023-02-20T00:00:00
TXN0000393,PROD00192,WH001,INBOUND,26,2023-02-03T00:00:00
TXN0000394,ITM00200,WH004,RETURN,33,2025-06-22T00:00:00
TXN0000395,SKU00086,WH001,TRANSFER,22,2025-02-02T00:00:00
TXN0000396,PROD00106,WH004,TRANSFER,51,2023-06-01T00:00:00
TXN0000397,ITM00189,WH001,TRANSFER,45,2023-10-02T00:00:00
TXN0000398,PRO00157,WH002,RETURN,164,2023-11-28T00:00:00
TXN0000399,ITM00070,WH001,TRANSFER,34,2025-07-01T00:00:00
TXN0000400,PRO00183,WH004,ADJUSTMENT,34,2024-01-07T00:00:00
TXN0000401,PROD00177,WH003,RETURN,165,2024-10-30T00:00:00
TXN0000402,PRO00005,WH003,TRANSFER,75,2023-07-25T00:00:00
TXN0000403,SKU00154,WH005,INBOUND,172,2025-08-11T00:00:00
TXN0000404,PRO00163,WH001,OUTBOUND,-198,2024-10-21T00:00:00
TXN0000405,PRO00005,WH001,RETURN,78,2024-06-01T00:00:00
TXN0000406,SKU00154,WH001,ADJUSTMENT,46,2025-05-01T00:00:00
TXN0000407,PROD00049,WH005,ADJUSTMENT,151,2023-09-07T00:00:00
TXN0000408,PRO00055,WH002,OUTBOUND,-169,2024-03-27T00:00:00
TXN0000409,PRO00074,WH005,TRANSFER,186,2025-04-09T00:00:00
TXN0000410,SKU00088,WH001,INBOUND,66,2025-09-01T00:00:00
TXN0000411,ITM00065,WH004,TRANSFER,198,2024-11-20T00:00:00
TXN0000412,SKU00094,WH002,INBOUND,190,2024-09-22T00:00:00
TXN0000413,PROD00008,WH001,RETURN,20,2024-06-15T00:00:00
TXN0000414,PRO00019,WH001,TRANSFER,46,2023-03-13T00:00:00
TXN0000415,SKU00154,WH003,ADJUSTMENT,59,2025-05-03T00:00:00
TXN0000416,PROD00044,WH003,TRANSFER,103,2023-07-28T00:00:00
TXN0000417,SKU00141,WH002,TRANSFER,31,2025-03-24T00:00:00
TXN0000418,PRO00155,WH003,ADJUSTMENT,81,2023-05-11T00:00:00
TXN0000419,ITM00113,WH005,INBOUND,132,2025-03-06T00:00:00
TXN0000420,PROD00108,WH004,RETURN,200,2023-12-19T00:00:00
TXN0000421,PROD00117,WH002,OUTBOUND,-126,2023-11-26T00:00:00
TXN0000422,SKU00196,WH003,OUTBOUND,-77,2024-08-09T00:00:00
TXN0000423,PROD00184,WH004,TRANSFER,146,2024-04-14T00:00:00
TXN0000424,PRO00019,WH004,INBOUND,113,2023-08-11T00:00:00
TXN0000425,ITM00128,WH005,ADJUSTMENT,63,2024-11-30T00:00:00
TXN0000426,SKU00118,WH005,RETURN,106,2025-03-02T00:00:00
TXN0000427,SKU00179,WH005,INBOUND,39,2024-01-06T00:00:00
TXN0000428,ITM00058,WH003,RETURN,60,2024-04-02T00:00:00
TXN0000429,PRO00013,WH004,OUTBOUND,-100,2024-08-19T00:00:00
TXN0000430,PRO00005,WH002,ADJUSTMENT,36,2025-08-03T00:00:00
TXN0000431,PROD00018,WH003,INBOUND,157,2023-11-19T00:00:00
TXN0000432,PRO00027,WH003,OUTBOUND,-83,2024-03-03T00:00:00
TXN0000433,PROD00171,WH005,,48,2023-03-15T00:00:00
TXN0000434,PROD00084,WH005,OUTBOUND,-17,2024-09-14T00:00:00
TXN0000435,PROD00125,WH004,RETURN,59,2023-03-27T00:00:00
TXN0000436,PRO00097,WH003,TRANSFER,178,2025-06-26T00:00:00
TXN0000437,PRO00085,WH004,RETURN,164,2023-12-08T00:00:00
TXN0000438,PRO00007,WH001,INBOUND,190,2023-07-09T00:00:00
TXN0000439,PRO00148,WH001,TRANSFER,92,2023-11-08T00:00:00
TXN0000440,ITM00112,WH005,RETURN,95,2024-12-02T00:00:00
TXN0000441,ITM00175,WH004,RETURN,188,2025-05-08T00:00:00
TXN0000442,SKU00142,WH004, OUTBOUND ,-187,2023-12-13T00:00:00
TXN0000443,SKU00103,WH002,RETURN,156,2023-04-28T00:00:00
TXN0000444,PRO00029,WH001,OUTBOUND,-90,2024-10-18T00:00:00
TXN0000445,ITM00091,WH002,ADJUSTMENT,185,2023-07-17T00:00:00
TXN0000446,PRO00144,WH002,ADJUSTMENT,122,2024-11-12T00:00:00
TXN0000447,PRO00095,WH004,INBOUND,190,2024-03-30T00:00:00
TXN0000448,SKU00041,WH001,OUTBOUND,-28,2025-07-25T00:00:00
TXN0000449,PROD00182,WH002,INBOUND,77,2023-09-29T00:00:00
TXN0000450,PROD00187,WH001, TRANSFER,45,2024-10-30T00:00:00
TXN0000451,SKU00120,WH001,INBOUND,191,2023-07-18T00:00:00
TXN0000452,PRO00180,WH003,INBOUND,150,2024-08-31T00:00:00
TXN0000453,PRO00195,WH005,ADJUSTMENT,2,2023-09-24T00:00:00
TXN0000454,PRO00042,WH004,ADJUSTMENT,164,2025-09-19T00:00:00
TXN0000455,PRO00074,WH003,ADJUSTMENT,123,2023-10-29T00:00:00
TXN0000456,ITM00176,WH003,RETURN,73,2024-02-18T00:00:00
TXN0000457,PROD00191,WH004,ADJUSTMENT,158,2024-11-03T00:00:00
TXN0000458,PRO00087,WH003,ADJUSTMENT,72,2025-09-17T00:00:00
TXN0000459,PRO00066,WH004,TRANSFER,195,2025-09-10T00:00:00
TXN0000460,SKU00152,WH005,TRANSFER,172,2025-01-12T00:00:00
TXN0000461,SKU00138,WH003,RETURN,51,2025-06-17T00:00:00
TXN0000462,SKU00067,WH002,INBOUND,145,2025-03-07T00:00:00
TXN0000463,PRO00193,WH001,RETURN,130,2024-11-24T00:00:00
TXN0000464,ITM00110,WH002,INBOUND,178,2023-06-03T00:00:00
TXN0000465,PROD00045,WH003,RETURN,152,2023-11-19T00:00:00
TXN0000466,SKU00120,WH004,OUTBOUND,-1,2025-03-19T00:00:00
TXN0000467,PROD00184,WH003,ADJUSTMENT,70,2023-12-18T00:00:00
TXN0000468,PRO00005,WH005,TRANSFER,108,2025-04-12T00:00:00
TXN0000469,PRO00137,WH004,OUTBOUND,-183,2024-07-26T00:00:00
TXN0000470,PRO00028,WH004,OUTBOUND,-72,2024-11-19T00:00:00
TXN0000471,SKU00069,WH003,OUTBOUND,-145,2023-11-10T00:00:00
TXN0000472,ITM00112,WH002,ADJUSTMENT,17,2025-01-16T00:00:00
TXN0000473,PROD00024,WH005,TRANSFER,20,2025-09-02T00:00:00
TXN0000474,SKU00061,WH001,INBOUND,137,2023-11-12T00:00:00
TXN0000475,PRO00119,WH001,RETURN,169,2025-03-22T00:00:00
TXN0000476,SKU00035,WH003,RETURN,25,2023-01-30T00:00:00
TXN0000477,PRO00137,WH004,TRANSFER,180,2024-12-21T00:00:00
TXN0000478,PROD00153,WH005,TRANSFER,104,2025-09-09T00:00:00
TXN0000479,PRO00068,WH002,INBOUND,179,2023-03-25T00:00:00
TXN0000480,PRO00028,WH005,ADJUSTMENT,85,2025-04-18T00:00:00
TXN0000481,ITM00139,WH002,ADJUSTMENT,100,2025-03-29T00:00:00
TXN0000482,PRO00161,WH005,RETURN,136,2023-11-26T00:00:00
TXN0000483,SKU00054,WH003,TRANSFER,103,2023-10-08T00:00:00
TXN0000484,ITM00070,WH001,INBOUND,81,2023-02-20T00:00:00
TXN0000485,ITM00099,WH002,RETURN,81,2024-01-10T00:00:00
TXN0000486,PROD00145,WH001,TRANSFER,176,2025-07-04T00:00:00
TXN0000487,PRO00053,WH005,RETURN,92,2024-01-24T00:00:00
TXN0000488,PRO00017,WH001,ADJUSTMENT,30,2023-03-28T00:00:00
TXN0000489,PRO00155,WH005,,34,2024-10-16T00:00:00
TXN0000490,PROD00004,WH003,RETURN,94,2023-08-02T00:00:00
TXN0000491,PRO00183,WH004,OUTBOUND,-161,2025-07-07T00:00:00
TXN0000492,SKU00190,WH005,,33,2023-12-18T00:00:00
TXN0000493,SKU00101,WH003,ADJUSTMENT,145,2025-06-19T00:00:00
TXN0000494,ITM00135,WH001, INBOUND ,132,2025-07-01T00:00:00
TXN0000495,ITM00189,WH003,OUTBOUND,-35,2023-06-19T00:00:00
TXN0000496,PROD00123,WH003,ADJUSTMENT,161,2024-07-08T00:00:00
TXN0000497,PRO00148,WH003,INBOUND,91,2025-08-26T00:00:00
TXN0000498,ITM00096,WH005,TRANSFER,181,2025-05-31T00:00:00
TXN0000499,PRO00068,WH003, OUTBOUND,-114,2025-02-14T00:00:00
TXN0000500,PROD00167,WH005,RETURN,66,2025-07-24T00:00:00
TXN0000501,PRO00078,WH002,OUTBOUND,-36,2024-09-25T00:00:00
TXN0000502,PRO00146,WH005,TRANSFER,171,2023-09-08T00:00:00
TXN0000503,ITM00071,WH002,ADJUSTMENT,20,2025-01-14T00:00:00
TXN0000504,PROD00149,WH001,INBOUND,63,2025-01-31T00:00:00
TXN0000505,PRO00030,WH001,OUTBOUND,-179,2024-10-14T00:00:00
TXN0000506,SKU00079,WH003,RETURN,157,2023-06-04T00:00:00
TXN0000507,PRO00183,WH001,OUTBOUND,-61,2023-04-14T00:00:00
TXN0000508,ITM00166,WH002,OUTBOUND,-81,2024-10-08T00:00:00
TXN0000509,ITM00111,WH002,ADJUSTMENT,68,2023-05-26T00:00:00
TXN0000510,PRO00085,WH001,ADJUSTMENT,116,2024-05-28T00:00:00
TXN0000511,SKU00194,WH004,INBOUND,110,2024-08-21T00:00:00
TXN0000512,ITM00001,WH002,ADJUSTMENT,186,2024-07-20T00:00:00
TXN0000513,SKU00031,WH002,ADJUSTMENT,125,2023-08-21T00:00:00
TXN0000514,PROD00108,WH003,OUTBOUND,-191,2024-12-08T00:00:00
TXN0000515,ITM00126,WH001,ADJUSTMENT,180,2023-07-14T00:00:00
TXN0000516,ITM00114,WH002,RETURN,157,2024-08-09T00:00:00
TXN0000517,PROD00080,WH005,TRANSFER,129,2024-03-18T00:00:00
TXN0000518,PRO00074,WH004,INBOUND,132,2024-10-19T00:00:00
TXN0000519,PROD00108,WH003,TRANSFER,159,2025-09-14T00:00:00
TXN0000520,SKU00196,WH005,RETURN,8,2024-07-15T00:00:00
TXN0000521,PROD00147,WH004,OUTBOUND,-58,2024-02-23T00:00:00
TXN0000522,SKU00079,WH005,OUTBOUND,-59,2024-07-24T00:00:00
TXN0000523,SKU00041,WH003,TRANSFER,116,2025-01-18T00:00:00
TXN0000524,PROD00056,WH001,OUTBOUND,-141,2025-02-25T00:00:00
TXN0000525,PROD00102,WH001,ADJUSTMENT ,130,2025-04-24T00:00:00
TXN0000526,SKU00086,WH001, ADJUSTMENT ,132,2024-03-06T00:00:00
TXN0000527,PROD00056,WH005,INBOUND,33,2024-07-04T00:00:00
TXN0000528,SKU00098,WH001,ADJUSTMENT,117,2024-12-13T00:00:00
TXN0000529,PRO00028,WH003,RETURN,131,2024-12-30T00:00:00
TXN0000530,PRO00162,WH004,ADJUSTMENT,59,2024-02-27T00:00:00
TXN0000531,PRO00014,WH004,ADJUSTMENT,126,2024-12-08T00:00:00
TXN0000532,SKU00141,WH004,TRANSFER,104,2025-01-20T00:00:00
TXN0000533,PROD00084,WH001,,153,2025-01-24T00:00:00
TXN0000534,PRO00017,WH001,INBOUND,176,2025-09-24T00:00:00
TXN0000535,PROD00171,WH003,RETURN,191,2024-01-30T00:00:00
TXN0000536,ITM00110,WH002,TRANSFER,105,2025-09-02T00:00:00
TXN0000537,ITM00166,WH004,RETURN,2,2025-01-24T00:00:00
TXN0000538,ITM00077,WH002,OUTBOUND,-30,2023-10-30T00:00:00
TXN0000539,PROD00090,WH005,RETURN,180,2023-12-28T00:00:00
TXN0000540,SKU00190,WH002,TRANSFER,153,2024-05-26T00:00:00
TXN0000541,SKU00140,WH004,TRANSFER,145,2025-05-21T00:00:00
TXN0000542,PRO00039,WH002,RETURN,145,2025-05-13T00:00:00
TXN0000543,PRO00148,WH004,TRANSFER,19,2024-12-08T00:00:00
TXN0000544,SKU00143,WH003,ADJUSTMENT,100,2023-06-15T00:00:00
TXN0000545,SKU00009,WH004,ADJUSTMENT,130,
TXN0000546,ITM00011,WH005,RETURN,102,2023-04-08T00:00:00
TXN0000547,PROD00182,WH004,OUTBOUND,-104,2025-04-22T00:00:00
TXN0000548,ITM00158,WH005,ADJUSTMENT,78,2023-08-22T00:00:00
TXN0000549,ITM00071,WH002,ADJUSTMENT,193,2024-09-17T00:00:00
TXN0000550,PRO00087,WH003,INBOUND,145,2025-01-29T00:00:00
TXN0000551,ITM00127,WH004,OUTBOUND,-50,2023-02-20T00:00:00
TXN0000552,PROD00106,WH001,TRANSFER,93,2024-03-27T00:00:00
TXN0000553,SKU00197,WH003,OUTBOUND,-39,2023-12-06T00:00:00
TXN0000554,SKU00083,WH002,OUTBOUND,-191,2025-05-12T00:00:00
TXN0000555,SKU00002,WH001,RETURN,98,2023-12-19T00:00:00
TXN0000556,PRO00162,WH005,TRANSFER,22,2024-10-31T00:00:00
TXN0000557,PROD00024,WH002,RETURN,19,2024-05-21T00:00:00
TXN0000558,ITM00105,WH003,ADJUSTMENT,160,2023-04-13T00:00:00
TXN0000559,PROD00059,WH005,RETURN,99,2023-04-30T00:00:00
TXN0000560,PRO00193,WH001,OUTBOUND,-178,2023-10-28T00:00:00
TXN0000561,PROD00184,WH002, TRANSFER,162,2025-05-30T00:00:00
TXN0000562,PRO00060,WH005,RETURN,29,2025-02-06T00:00:00
TXN0000563,SKU00181,WH005,RETURN,101,2023-10-26T00:00:00
TXN0000564,SKU00086,WH004,OUTBOUND,-37,2023-11-05T00:00:00
TXN0000565,PROD00147,WH001,INBOUND,123,2025-05-23T00:00:00
TXN0000566,PROD00008,WH005,INBOUND,138,2024-08-08T00:00:00
TXN0000567,PROD00136,WH004,TRANSFER,182,2024-07-04T00:00:00
TXN0000568,PRO00066,WH003,OUTBOUND,-8,2025-08-07T00:00:00
TXN0000569,PRO00183,WH001,ADJUSTMENT,118,2023-12-02T00:00:00
TXN0000570,ITM00021,WH002,RETURN,35,2023-10-07T00:00:00
TXN0000571,PROD00084,WH001,RETURN,9,2024-04-11T00:00:00
TXN0000572,ITM00176,WH001,ADJUSTMENT,73,2025-08-20T00:00:00
TXN0000573,PRO00193,WH005,TRANSFER,15,2025-09-14T00:00:00
TXN0000574,SKU00083,WH004,RETURN,136,2024-04-16T00:00:00
TXN0000575,PRO00180,WH003,TRANSFER,85,2024-02-25T00:00:00
TXN0000576,SKU00196,WH005, TRANSFER,161,2024-07-28T00:00:00
TXN0000577,PROD00145,WH003,RETURN,27,2025-04-01T00:00:00
TXN0000578,PRO00161,WH001,TRANSFER,82,2023-02-13T00:00:00
TXN0000579,PROD00051,WH005,OUTBOUND,-95,2025-07-24T00:00:00
TXN0000580,PRO00092,WH001,OUTBOUND,-67,2024-02-14T00:00:00
TXN0000581,ITM00091,WH004,OUTBOUND,-111,2024-11-01T00:00:00
TXN0000582,PRO00157,WH002,OUTBOUND,-32,2023-02-10T00:00:00
TXN0000583,SKU00054,WH003,INBOUND,2,2024-06-16T00:00:00
TXN0000584,PROD00136,WH002,RETURN,181,2024-11-04T00:00:00
TXN0000585,PRO00068,WH004,OUTBOUND,-44,2024-01-31T00:00:00
TXN0000586,ITM00021,WH002,RETURN,42,2025-06-22T00:00:00
TXN0000587,PRO00055,WH001,ADJUSTMENT,92,2023-06-26T00:00:00
TXN0000588,PRO00012,WH004,INBOUND,68,2024-12-01T00:00:00
TXN0000589,SKU00124,WH002,INBOUND,151,2024-07-03T00:00:00
TXN0000590,ITM00050,WH005,RETURN,83,2023-09-23T00:00:00
TXN0000591,PROD00062,WH003,INBOUND,185,2025-02-05T00:00:00
TXN0000592,SKU00089,WH003,TRANSFER,190,2023-09-28T00:00:00
TXN0000593,PROD00044,WH002,TRANSFER,22,2025-08-23T00:00:00
TXN0000594,PROD00145,WH005,TRANSFER,58,2025-04-28T00:00:00
TXN0000595,ITM00176,WH004,ADJUSTMENT,25,2025-07-31T00:00:00
TXN0000596,SKU00173,WH002,INBOUND,178,2025-07-14T00:00:00
TXN0000597,ITM00114,WH003,RETURN,95,2025-04-24T00:00:00
TXN0000598,ITM00065,WH004,OUTBOUND,-172,2023-09-15T00:00:00
TXN0000599,PRO00047,WH004,RETURN,94,2024-03-08T00:00:00
TXN0000600,PRO00037,WH003,ADJUSTMENT,172,2023-08-30T00:00:00
TXN0000601,PRO00022,WH001,RETURN,175,2024-02-15T00:00:00
TXN0000602,PROD00136,WH004,OUTBOUND,-137,2023-08-06T00:00:00
TXN0000603,SKU00093,WH003,ADJUSTMENT,151,2024-09-23T00:00:00
TXN0000604,PROD00192,WH004,OUTBOUND,-70,2025-03-23T00:00:00
TXN0000605,SKU00196,WH005,RETURN,165,2023-03-05T00:00:00
TXN0000606,PRO00064,WH004,OUTBOUND,-167,2023-08-04T00:00:00
TXN0000607,SKU00020,WH005,INBOUND,7,2024-10-20T00:00:00
TXN0000608,ITM00034,WH001,RETURN,64,2023-05-26T00:00:00
TXN0000609,SKU00141,WH001,TRANSFER,81,2025-04-15T00:00:00
TXN0000610,PRO00028,WH005,RETURN,28,2024-11-22T00:00:00
TXN0000611,SKU00159,WH005,OUTBOUND,-43,2025-07-05T00:00:00
TXN0000612,PRO00180,WH005,RETURN,84,
TXN0000613,PROD00149,WH004,RETURN,71,2023-08-03T00:00:00
TXN0000614,PROD00160,WH002,ADJUSTMENT,67,2024-10-18T00:00:00
TXN0000615,ITM00105,WH005,RETURN,149,2025-07-10T00:00:00
TXN0000616,PRO00064,WH001,ADJUSTMENT,130,2024-03-02T00:00:00
TXN0000617,SKU00041,WH005,INBOUND,147,2024-05-31T00:00:00
TXN0000618,SKU00186,WH001,TRANSFER,88,2024-01-18T00:00:00
TXN0000619,PRO00030,WH001,INBOUND,24,2025-03-07T00:00:00
TXN0000620,PRO00092,WH003,TRANSFER,112,2025-02-01T00:00:00
TXN0000621,SKU00159,WH003,ADJUSTMENT,178,2023-03-19T00:00:00
TXN0000622,PROD00117,WH001,RETURN,14,2023-12-28T00:00:00
TXN0000623,PROD00177,WH003,RETURN,18,2025-02-04T00:00:00
TXN0000624,PROD00191,WH005,ADJUSTMENT,58,2024-02-04T00:00:00
TXN0000625,SKU00188,WH001,INBOUND,77,2025-07-09T00:00:00
TXN0000626,PROD00164,WH004,ADJUSTMENT ,43,2023-03-12T00:00:00
TXN0000627,PROD00073,WH005,TRANSFER,174,2025-08-21T00:00:00
TXN0000628,PRO00055,WH002,OUTBOUND,-192,2024-12-08T00:00:00
TXN0000629,PROD00165,WH004,ADJUSTMENT,193,2024-07-07T00:00:00
TXN0000630,PRO00100,WH005,RETURN,119,2023-12-08T00:00:00
TXN0000631,PRO00150,WH002,RETURN,55,2025-03-31T00:00:00
TXN0000632,PROD00174,WH004,RETURN,174,2025-07-26T00:00:00
TXN0000633,PROD00102,WH002, INBOUND,53,2025-04-07T00:00:00
TXN0000634,PROD00062,WH004,ADJUSTMENT,43,2024-11-08T00:00:00
TXN0000635,PRO00133,WH001,TRANSFER,189,2025-02-21T00:00:00
TXN0000636,PROD00153,WH001,RETURN,123,2023-03-15T00:00:00
TXN0000637,PROD00048,WH001,OUTBOUND,-194,2024-10-29T00:00:00
TXN0000638,PRO00087,WH005,TRANSFER,123,2025-09-21T00:00:00
TXN0000639,PROD00018,WH001,TRANSFER,170,2024-09-11T00:00:00
TXN0000640,PRO00119,WH002,ADJUSTMENT,13,2025-06-18T00:00:00
TXN0000641,PROD00051,WH001,ADJUSTMENT,190,2023-10-10T00:00:00
TXN0000642,ITM00135,WH002,INBOUND,136,2023-12-10T00:00:00
TXN0000643,PROD00123,WH003,INBOUND,102,2025-04-29T00:00:00
TXN0000644,SKU00138,WH005, ADJUSTMENT,167,2024-12-27T00:00:00
TXN0000645,SKU00142,WH001, OUTBOUND ,-74,2024-07-02T00:00:00
TXN0000646,PROD00129,WH004,RETURN,133,2025-09-23T00:00:00
TXN0000647,PROD00117,WH001,RETURN,194,2025-08-09T00:00:00
TXN0000648,PROD00165,WH001,RETURN,153,2025-06-24T00:00:00
TXN0000649,ITM00021,WH004,INBOUND,170,2025-07-30T00:00:00
TXN0000650,SKU00103,WH005,TRANSFER,18,2024-03-21T00:00:00
TXN0000651,SKU00089,WH005,OUTBOUND,-63,2024-04-01T00:00:00
TXN0000652,ITM00128,WH002,OUTBOUND,-114,2025-06-25T00:00:00
TXN0000653,PRO00078,WH005,OUTBOUND,-109,2023-08-30T00:00:00
TXN0000654,PRO00109,WH005,RETURN,124,2025-04-22T00:00:00
TXN0000655,PROD00185,WH003,ADJUSTMENT,23,2025-06-08T00:00:00
TXN0000656,SKU00194,WH002,INBOUND,101,2023-09-24T00:00:00
TXN0000657,ITM00158,WH001,OUTBOUND,-134,2023-08-12T00:00:00
TXN0000658,PRO00193,WH003, INBOUND,134,2023-03-16T00:00:00
TXN0000659,PROD00044,WH001,ADJUSTMENT,132,2023-03-21T00:00:00
TXN0000660,PRO00003,WH003,RETURN,53,2024-07-18T00:00:00
TXN0000661,PROD00149,WH003,INBOUND,138,2023-04-26T00:00:00
TXN0000662,ITM00189,WH005,INBOUND,125,2025-03-01T00:00:00
TXN0000663,SKU00140,WH003,INBOUND,6,2025-07-18T00:00:00
TXN0000664,PRO00100,WH001,RETURN,39,2024-06-20T00:00:00
TXN0000665,PROD00153,WH002,ADJUSTMENT,49,2024-10-23T00:00:00
TXN0000666,ITM00033,WH004,OUTBOUND,-183,2025-04-15T00:00:00
TXN0000667,ITM00105,WH002,RETURN,102,2024-10-14T00:00:00
TXN0000668,ITM00063,WH004,INBOUND,141,2025-05-18T00:00:00
TXN0000669,SKU00098,WH003,RETURN,168,2023-10-23T00:00:00
TXN0000670,ITM00166,WH004,OUTBOUND,-156,2025-01-04T00:00:00
TXN0000671,PROD00171,WH005, RETURN,85,2025-08-03T00:00:00
TXN0000672,PROD00177,WH003,OUTBOUND,-170,2024-03-31T00:00:00
TXN0000673,SKU00173,WH005,RETURN,157,2025-05-11T00:00:00
TXN0000674,ITM00070,WH002,RETURN,195,2024-04-07T00:00:00
TXN0000675,PRO00163,WH001,INBOUND,117,2023-11-04T00:00:00
TXN0000676,PROD00024,WH002,INBOUND,124,2025-09-02T00:00:00
TXN0000677,PROD00006,WH001,TRANSFER,171,2023-11-06T00:00:00
TXN0000678,PROD00056,WH002,OUTBOUND,-56,2025-09-18T00:00:00
TXN0000679,SKU00069,WH005,OUTBOUND,-85,2023-01-23T00:00:00
TXN0000680,ITM00036,WH005,INBOUND,198,2023-02-23T00:00:00
TXN0000681,PRO00183,WH004,OUTBOUND,-173,2024-04-04T00:00:00
TXN0000682,SKU00138,WH001,,76,2024-03-07T00:00:00
TXN0000683,SKU00196,WH002,INBOUND,84,2023-04-30T00:00:00
TXN0000684,PRO00115,WH002,TRANSFER,6,2024-03-23T00:00:00
TXN0000685,PRO00060,WH001,INBOUND,59,2023-07-18T00:00:00
TXN0000686,ITM00112,WH004,TRANSFER,18,2024-11-06T00:00:00
TXN0000687,PRO00013,WH001,TRANSFER,49,2023-11-27T00:00:00
TXN0000688,PROD00168,WH001,RETURN,184,2023-07-11T00:00:00
TXN0000689,PROD00106,WH001,OUTBOUND,-67,2024-01-30T00:00:00
TXN0000690,SKU00130,WH004,TRANSFER,127,2023-12-07T00:00:00
TXN0000691,SKU00098,WH005,,48,2024-12-12T00:00:00
TXN0000692,PRO00157,WH004,ADJUSTMENT,38,2023-12-02T00:00:00
TXN0000693,PROD00073,WH003,INBOUND,36,2025-06-28T00:00:00
TXN0000694,SKU00170,WH003,OUTBOUND,-103,2023-08-09T00:00:00
TXN0000695,ITM00043,WH003,RETURN,189,2023-07-25T00:00:00
TXN0000696,PROD00056,WH005,TRANSFER,81,2024-07-09T00:00:00
TXN0000697,SKU00083,WH004,OUTBOUND,-87,2025-07-21T00:00:00
TXN0000698,ITM00023,WH002,RETURN,13,2025-06-02T00:00:00
TXN0000699,ITM00025,WH001,INBOUND,90,2023-03-16T00:00:00
TXN0000700,PRO00148,WH001,INBOUND,194,2025-02-16T00:00:00
TXN0000701,SKU00196,WH003,OUTBOUND,-91,2024-09-09T00:00:00
TXN0000702,SKU00031,WH001,ADJUSTMENT,13,2025-05-22T00:00:00
TXN0000703,SKU00094,WH001,INBOUND,146,2025-05-15T00:00:00
TXN0000704,PROD00164,WH002,TRANSFER,107,2024-09-24T00:00:00
TXN0000705,SKU00089,WH003,ADJUSTMENT,143,2024-12-01T00:00:00
TXN0000706,PROD00108,WH005,ADJUSTMENT,93,
TXN0000707,PROD00174,WH005,INBOUND,6,2025-06-13T00:00:00
TXN0000708,PROD00107,WH003,RETURN,21,2024-03-16T00:00:00
TXN0000709,ITM00111,WH001,INBOUND,65,2025-01-27T00:00:00
TXN0000710,PRO00066,WH003,ADJUSTMENT,13,2024-01-08T00:00:00
TXN0000711,ITM00070,WH001,ADJUSTMENT,24,2023-02-08T00:00:00
TXN0000712,PROD00149,WH005,RETURN,39,2025-09-05T00:00:00
TXN0000713,SKU00152,WH004,INBOUND,68,2024-07-18T00:00:00
TXN0000714,PROD00107,WH002,,180,
