order_id,customer_id,sku,qty,order_date,status
ORD000447,CUST00226,PROD00048,39,2023-03-02,Processing
ORD000448,CUST00249,PROD00191,71,2025-08-31,Cancelled
ORD000449,CUST00454,PRO00019,-7,2023-04-27,Cancelled
ORD000450,CUST00471,PROD00145,33,2025-07-27,Completed
ORD000451,CUST00174,PROD00145,39,2024-08-29,Processing
ORD000452,CUST00098,PROD00045,15,2023-05-27,Processing
ORD000453,CUST00358,ITM00058,3,2023-05-31,INVALID
ORD000454,CUST00089,ITM00189,38,2024-10-10,INVALID
ORD000455,CUST00380,PROD00145,63,2025-08-23,Cancelled
ORD000456,CUST00328,PRO00064,87,2024-03-12,Pending
ORD000457,CUST00130,SKU00116,24,2024-08-04,Shipped
ORD000458,CUST00479,PRO00012,89,2023-02-23,
ORD000459,CUST00140,SKU00101,36,2023-03-24,Processing
ORD000460,CUST00412,PRO00157,76,2024-10-02,Completed
ORD000461,CUST00233,PRO00180,40,2024-02-09, Cancelled
ORD000462,CUST00444,ITM00015,81,2024-11-09, Processing 
ORD000463,CUST00078,PROD00147,46,2025-08-17,Cancelled
ORD000464,CUST00333,SKU00072,90,2024-04-10,Shipped
ORD000465,CUST00282,PRO00078,46,2023-06-06,Completed
ORD000466,CUST00325,ITM00105,15,2025-01-09,Shipped
ORD000467,CUST00385,SKU00154,60,2025-03-31,Pending 
ORD000468,CUST00197,PROD00178,69,2023-11-03,Pending
ORD000469,CUST00007,SKU00094,24,2025-08-19,Cancelled
ORD000470,CUST00372,ITM00077,91,2023-07-16,
ORD000471,CUST00476,SKU00181,29,2024-01-30,Pending
ORD000472,CUST00204,PRO00047,78,2025-02-21,Processing
ORD000473,CUST00445,PROD00106,15,2023-04-24,Shipped
ORD000474,CUST00403,PROD00136,87,21-02-2023,Completed
ORD000475,CUST00229,SKU00041,86,2024-06-08,Shipped
ORD000476,CUST00353,PRO00076,43,2024-06-08,Completed
ORD000477,CUST00374,SKU00103,97,2023-04-08,Cancelled
ORD000478,,ITM00114,50,2025-03-15, Completed
ORD000479,CUST00121,PRO00052,,2023-08-10,Pending
ORD000480,CUST00445,PROD00160,7,2023-10-13,Pending
ORD000481,CUST00260,PROD00016,26,2023-05-20,Pending
ORD000482,CUST00348,SKU00098,4,2025-06-27,Shipped
ORD000483,CUST00426,PROD00187,15,2023-07-08,Pending
ORD000484,CUST00305,ITM00063,60,2025-04-02,Cancelled
ORD000485,CUST00285,SKU00173,47,14-09-2023,Pending
ORD000486,CUST00376,PRO00039,38,2023-02-07,INVALID
ORD000487,CUST00344,SKU00031,25,2025-02-19,Shipped
ORD000488,CUST00258,SKU00041,46,2023-11-05,Processing
ORD000489,CUST00289,SKU00197,56,2023-08-22,Pending
ORD000490,CUST00041,SKU00035,82,2024-03-24,Shipped
ORD000491,CUST00425,SKU00031,84,2025-03-03,Completed
ORD000492,CUST00339,PRO00019,55,2023-07-08,Completed
ORD000493,CUST00202,PROD00084,93,2023-03-11,Cancelled
ORD000494,CUST00407,ITM00015,67,2025-03-24,Cancelled
ORD000495,CUST00499,SKU00035,61,2023-10-07,Completed
ORD000496,CUST00345,PRO00131,76,2023-09-30,Shipped
ORD000497,CUST00085,PRO00137,,2025-08-21,Cancelled
ORD000498,CUST00431,SKU00190,46,2023-05-20,Shipped
ORD000499,CUST00191,PRO00144,69,2023-06-19,
ORD000500,CUST00428,PROD00084,77,2025-03-09,Shipped
ORD000501,CUST00146,SKU00122,63,2024-04-22,Completed
ORD000502,CUST00232,SKU00026,67,2024-01-04,Pending
ORD000503,CUST00111,PROD00177,56,2024-04-25,Pending
ORD000504,CUST00103,PRO00085,81,2023-05-03,Pending
ORD000505,CUST00164,PRO00074,6,2024-06-24, Shipped 
ORD000506,CUST00223,ITM00021,75,2023-06-07,Pending
ORD000507,CUST00351,SKU00089,48,2023-06-25,Pending
ORD000508,CUST00026,SKU00046,42,2024-05-11,Processing
ORD000509,CUST00269,PROD00167,50,2025-03-28,Pending
ORD000510,CUST00175,PRO00032,18,2023-10-31,Completed
ORD000511,CUST00096,SKU00086,16,2024-05-19,Pending
ORD000512,CUST00004,PROD00018,71,2025-06-28,Cancelled
ORD000513,CUST00159,SKU00196,28,2024-09-09,Pending
ORD000514,CUST00022,PRO00195,-86,2024-10-04,Shipped
ORD000515,CUST00215,ITM00050,14,2025-05-18,Processing
ORD000516,CUST00279,ITM00063,33,2024-11-02,
ORD000517,CUST00056,ITM00113,57,2023-10-19,Shipped
ORD000518,CUST00096,PRO00055,37,2025-09-25,Processing
ORD000519,CUST00169,PROD00171,43,2023-10-29,Shipped
ORD000520,CUST00001,SKU00152,5,2024-08-01,Pending
ORD000521,CUST00389,ITM00176,87,2025-05-09,Shipped
ORD000522,CUST00089,ITM00070,29,2025-02-26,Cancelled
ORD000523,CUST00085,ITM00099,10,2024-12-30,Cancelled
ORD000524,CUST00469,PRO00157,7,2023-09-02,Completed
ORD000525,CUST00437,PROD00084,11,2024-02-16,Pending
ORD000526,CUST00003,PRO00133,55,2023-06-29,Completed
ORD000527,CUST00476,PROD00024,6,2023-04-10,Processing
ORD000528,CUST00293,ITM00036,93,2024-03-10,Cancelled
ORD000529,CUST00100,PRO00155,41,2023-04-06,Completed
ORD000530,CUST00382,PRO00066,-85,2025-07-15,Completed
ORD000531,CUST00151,ITM00033,34,2023-02-06,
ORD000532,CUST00288,ITM00172,24,2024-01-14,Shipped
ORD000533,CUST00119,ITM00077,84,2024-08-03,Shipped
ORD000534,CUST00257,PRO00032,36,2023-06-18,Processing
ORD000535,CUST00072,SKU00120,66,2023-03-24,Cancelled
ORD000536,CUST00159,SKU00159,96,2023-08-27,Shipped
ORD000537,CUST00390,PRO00146,35,,
ORD000538,CUST00488,SKU00188,43,2024-02-01,Processing 
ORD000539,CUST00236,SKU00181,-35,2025-05-12,Processing
ORD000540,CUST00165,ITM00023,50,2023-11-18,Completed
ORD000541,CUST00175,PRO00087,76,2023-11-10,Pending
ORD000542,CUST00327,PROD00051,55,2024-05-06,Cancelled
ORD000543,CUST00451,ITM00058,55,2024-09-07,Processing
ORD000544,CUST99999,ITM00105,28,03/04/2023,Completed
ORD000545,CUST00140,PROD00167,81,2023-08-05,Processing
ORD000546,CUST00296,ITM00071,86,2024-10-24,Cancelled
ORD000547,CUST00055,PRO00148,4,2025-08-27,Shipped
ORD000548,CUST00431,PRO00163,30,09/30/2023,Pending
ORD000549,CUST00174,SKU00041,14,2024-11-21,Processing
ORD000550,CUST00022,PRO00095,39,2024-12-02, Cancelled
ORD000551,CUST00053,PRO00104,1,2023-09-07,Processing
ORD000552,CUST00318,PROD00004,55,2024-11-12,Cancelled
ORD000553,CUST00214,ITM00158,42,2024-10-02,Pending
ORD000554,CUST00359,SKU00138,26,2023-01-22,Cancelled
ORD000555,CUST00325,ITM00058,37,2023-10-28,Completed
ORD000556,CUST00214,SKU00101,32,2024-04-05,Processing
ORD000557,CUST00312,PROD00123,88,2024-03-01,Pending
ORD000558,CUST00400,ITM00176,11,2025-04-16,Completed
ORD000559,CUST00281,PROD00044,9,2025-01-05,Processing
ORD000560,CUST00429,SKU00082,4,2023-09-10,Completed
ORD000561,,PROD00045,91,2023-02-27,Shipped
ORD000562,,PROD00106,83,2023-05-16,Pending
ORD000563,CUST00439,SKU00138,56,2024-03-13,Pending
ORD000564,CUST00126,PROD00006,95,05/24/2023, Cancelled 
ORD000565,CUST00290,ITM00015,2,2023-04-27,INVALID
ORD000566,CUST00176,PRO00183,46,2023-12-22,Cancelled
ORD000567,CUST00266,SKU00098,32,2024-12-30,Completed
ORD000568,CUST00250,PROD00171,46,2023-01-16,Completed
ORD000569,CUST00043,ITM00034,68,2024-12-28,Completed
ORD000570,CUST00384,SKU00190,84,2023-11-13,Shipped 
ORD000571,CUST00123,PRO00157,33,2023-07-21,Cancelled
ORD000572,CUST00117,ITM00021,29,2023-12-22,Shipped
ORD000573,CUST00062,ITM00058,17,2023-06-24,Shipped
ORD000574,CUST00074,PRO00092,2,2024-04-10,
ORD000575,CUST00312,SKU00002,87,2025-07-01,Processing
ORD000576,CUST00223,SKU00046,11,2023-09-03,Cancelled
ORD000577,CUST00119,SKU00124,67,2023-06-05, Completed 
ORD000578,CUST00021,PRO00183,22,2025-03-30,Cancelled
ORD000579,CUST00209,SKU00086,97,2023-10-10,Cancelled
ORD000580,CUST00133,PRO00068,39,2025-08-31,Completed
ORD000581,CUST00166,PRO00037,86,2023-07-25,Pending
ORD000582,CUST99999,PRO00144,38,2024-06-26,Shipped
ORD000583,,PROD00090,84,2024-06-28,Pending
ORD000584,CUST00481,ITM00070,59,2024-05-21,Completed
ORD000585,CUST00138,PRO00144,70,2023-06-11,Shipped
ORD000586,CUST00292,SKU00124,37,2024-06-14,Pending
ORD000587,CUST00286,PROD00178,61,2024-09-19,Processing 
ORD000588,CUST00209,ITM00135,8,2023-07-17,Cancelled
ORD000589,CUST00377,SKU00009,43,2023-02-08, Pending
ORD000590,CUST00222,PROD00108,-70,2024-10-23,Processing
ORD000591,CUST00174,PRO00131,4,2025-03-28,Shipped
ORD000592,CUST00054,PROD00045,81,2025-06-25,Cancelled
ORD000593,CUST00180,SKU00079,97,2024-10-21,Shipped
ORD000594,CUST00463,ITM00139,74,2025-03-26,Completed
ORD000595,CUST00237,ITM00111,96,2023-07-14,Processing
ORD000596,CUST00442,PRO00095,13,2025-09-19,Processing
ORD000597,CUST00356,PROD00016,72,2023-09-18,Processing
ORD000598,CUST00401,PROD00171,92,2025-01-13,Shipped
ORD000599,CUST00223,PRO00150,92,2024-12-22,
ORD000600,CUST00388,ITM00113,62,2024-05-31,Cancelled
ORD000601,CUST00228,PRO00047,10,2023-01-14,Shipped
ORD000602,CUST00033,SKU00143,27,2025-04-06,Shipped
ORD000603,CUST00089,ITM00033,31,2023-02-07,Shipped
ORD000604,CUST00358,PROD00185,51,2024-09-20,Cancelled
ORD000605,CUST00216,PROD00008,84,2024-10-05,Pending
ORD000606,CUST00241,ITM00127,23,2023-09-03,Processing
ORD000607,CUST00110,PRO00010,73,2025-04-06,Pending
ORD000608,CUST00399,ITM00127,4,2024-10-07,Shipped
ORD000609,CUST00389,PROD00090,99,2023-05-21,Cancelled
ORD000610,CUST00170,ITM00096,-46,2025-07-09,Cancelled
ORD000611,CUST00074,ITM00113,22,2023-01-17,Completed
ORD000612,CUST00228,SKU00130,22,2025-01-16,Shipped
ORD000613,CUST00335,ITM00070,55,2023-05-08,Pending
ORD000614,CUST00143,PROD00075,39,2024-02-04,Completed
ORD000615,CUST00286,PRO00064,13,2024-08-13,Processing
ORD000616,CUST00462,PROD00080,24,2023-05-02,Completed
ORD000617,CUST00376,PROD00184,45,2025-05-16,Completed
ORD000618,CUST00127,PROD00147,48,2024-05-05,Shipped
ORD000619,CUST00060,PRO00163,41,2024-05-21,Cancelled
ORD000620,CUST00174,SKU00079,29,2025-04-28,Cancelled
ORD000621,CUST00460,SKU00041,78,2024-10-08,Pending
ORD000622,CUST00321,PROD00006,10,2023-05-09,Processing
ORD000623,CUST00207,PRO00074,7,2025-01-31,Processing
ORD000624,CUST00007,ITM00110,58,04/28/2025,Cancelled
ORD000625,CUST00212,PRO00076,77,2023-03-26,Shipped
ORD000626,CUST00151,ITM00040,91,2024-09-15,Completed
ORD000627,CUST00009,ITM00034,87,2024-11-14,Completed
ORD000628,CUST00456,PRO00148,50,2023-10-18,Cancelled
ORD000629,CUST00103,SKU00067,35,2025-06-20,Cancelled
ORD000630,CUST00235,PRO00074,61,2023-08-07,Cancelled
ORD000631,CUST00370,PROD00121,97,2024-06-23,Shipped
ORD000632,CUST00197,SKU00140,-31,2024-12-14,Shipped
ORD000633,CUST00136,PRO00010,51,2025-03-12,Processing
ORD000634,CUST00041,PRO00085,23,2023-02-09,Completed
ORD000635,CUST00376,SKU00054,46,2023-09-23,Processing
ORD000636,CUST00350,PROD00123,16,2024-01-22,Pending
ORD000637,CUST00345,PRO00068,4,2024-03-25,Cancelled
ORD000638,CUST00084,PRO00053,15,2024-08-08,Completed
ORD000639,CUST00500,PRO00155,82,2024-11-19,Shipped
ORD000640,CUST00099,PROD00117,81,2024-01-06,Processing
ORD000641,CUST00198,ITM00034,82,2024-06-16,Processing
ORD000642,CUST00394,PROD00149,91,2023-03-25,Cancelled
ORD000643,,PRO00052,11,2024-01-12,Processing
ORD000644,CUST00221,ITM00036,19,2024-04-01,Shipped
ORD000645,CUST00002,PRO00109,24,2024-01-15,Completed
ORD000646,CUST00036,PROD00044,21,2024-08-21,Pending
ORD000647,CUST00251,ITM00172,28,12/16/2024,Completed
ORD000648,CUST00033,ITM00050,23,2025-04-12,Cancelled
ORD000649,CUST00440,PROD00125,80,2024-08-31,Pending
ORD000650,CUST00447,PRO00195,23,2023-09-19,Completed
ORD000651,CUST00127,PRO00162,96,2023-03-31,Completed
ORD000652,CUST00203,PROD00178,14,2025-03-03,Completed
ORD000653,CUST00318,PROD00191,3,2025-03-13,Pending
ORD000654,CUST00412,SKU00046,49,2023-10-24,Cancelled
ORD000655,CUST00424,PRO00193,45,2025-04-09,Pending
ORD000656,CUST00117,PRO00017,23,2025-08-30,Completed
ORD000657,CUST00171,SKU00088,89,2025-04-19,Processing
ORD000658,CUST00148,PROD00102,25,2025-06-17,Processing
ORD000659,CUST00333,ITM00111,23,2023-07-18,Cancelled
ORD000660,CUST00074,ITM00070,12,2024-09-19,Completed
ORD000661,CUST00118,ITM00126,6,2025-06-14,Cancelled
ORD000662,CUST00412,PRO00027,66,2023-12-30,Cancelled
ORD000663,CUST00348,PROD00199,62,2024-01-09,Shipped
ORD000664,CUST00438,PRO00068,11,2025-01-16,Shipped
ORD000665,CUST00093,ITM00113,27,26-06-2023,Shipped
ORD000666,CUST00066,PROD00024,26,2023-06-26,Completed
ORD000667,CUST00284,ITM00096,2,2023-10-05,Completed
ORD000668,CUST00426,PROD00121,72,2024-09-18,Completed
ORD000669,CUST00178,SKU00122,45,2023-06-24,Completed
ORD000670,CUST00207,PRO00133,49,2025-01-29, Shipped 
ORD000671,CUST00322,PRO00193,26,2024-02-02,Shipped
ORD000672,CUST00366,PRO00151,24,2023-06-23,Cancelled
ORD000673,CUST00142,ITM00139,12,2024-09-17,Processing
ORD000674,CUST00029,PROD00132,12,2024-11-04,Processing
ORD000675,CUST00054,ITM00113,21,2023-07-27,Pending
ORD000676,CUST00210,PROD00199,68,2024-02-10,Cancelled
ORD000677,CUST00143,PRO00027,94,2025-05-02,Cancelled
ORD000678,CUST00151,PRO00198,61,03/07/2025,Pending
ORD000679,CUST00207,PRO00133,100,2023-10-11,Processing
ORD000680,CUST00421,PROD00056,9,2025-01-17,Processing
ORD000681,CUST00324,SKU00094,6,2024-11-24,Pending
ORD000682,CUST00470,ITM00021,15,2023-06-03,Processing
ORD000683,CUST00123,SKU00031,46,2025-06-17,Cancelled 
ORD000684,CUST00153,ITM00099,48,2024-05-05,
ORD000685,CUST00433,SKU00020,31,2023-12-10,Pending 
ORD000686,CUST00351,PRO00119,81,2024-11-05,Cancelled
ORD000687,CUST00335,PRO00109,70,,Pending
ORD000688,CUST00096,PRO00150,21,2025-09-21,Processing
ORD000689,CUST00310,ITM00189,68,2025-07-07,Completed
ORD000690,CUST00135,PRO00074,34,2025-01-07,Processing
ORD000691,CUST00325,ITM00033,60,2023-12-31,Processing
ORD000692,CUST00132,PROD00059,54,2024-06-17,Shipped
ORD000693,CUST00368,PRO00005,13,2023-10-11,Shipped
ORD000694,CUST00480,PROD00008,26,2023-09-14,
ORD000695,CUST00381,ITM00043,48,2023-05-23,Shipped
ORD000696,CUST99999,SKU00089,42,2024-10-20,Completed
ORD000697,CUST00022,PRO00053,83,2023-08-30,Completed
ORD000698,CUST00048,ITM00105,59,2025-09-05,Pending
ORD000699,CUST00206,ITM00015,35,2025-02-20,Processing
ORD000700,CUST00456,SKU00061,62,2024-11-08,
ORD000701,CUST00049,PRO00115,70,2025-01-11,Cancelled
ORD000702,CUST00326,SKU00094,80,2024-07-18,Pending
ORD000703,CUST00329,PRO00087,79,2025-01-02,Processing
ORD000704,CUST00286,PROD00182,65,21-02-2024,Cancelled
ORD000705,CUST00206,PROD00084,81,2025-08-24,Processing
ORD000706,CUST00006,PRO00198,52,2023-11-25,Pending
ORD000707,CUST00399,SKU00046,49,2023-12-19,Pending
ORD000708,CUST00031,PROD00192,52,2024-10-09,Cancelled
ORD000709,CUST00445,SKU00197,32,2025-01-20,Pending
ORD000710,CUST00292,PRO00104,11,2023-02-09,Cancelled
ORD000711,CUST00337,ITM00001,92,2024-05-04,Cancelled
ORD000712,CUST00236,PRO00078,63,2025-06-18,Shipped
ORD000713,CUST00308,PRO00022,10,2023-01-28,Processing
ORD000714,CUST00278,PROD00075,54,2023-05-17,Cancelled
ORD000715,CUST00495,PRO00115,29,2023-10-25,Pending
ORD000716,,SKU00141,86,2023-04-28,Processing
ORD000717,CUST00116,SKU00046,61,2025-01-04,Shipped
ORD000718,CUST00083,SKU00194,12,2025-05-11,Completed
ORD000719,CUST00220,SKU00103,85,2025-03-11,Pending
ORD000720,CUST00033,SKU00170,99,2025-03-28,Processing
ORD000721,CUST00466,PRO00014,90,2023-07-22,Processing
ORD000722,CUST00339,ITM00015,67,2025-05-01,Processing
ORD000723,CUST00095,ITM00158,67,2023-12-05,Pending
ORD000724,CUST00349,PROD00073,20,2024-08-19,Processing
ORD000725,CUST00426,PRO00195,34,2024-02-02,Shipped
ORD000726,CUST00170,PROD00048,23,2023-11-28,
ORD000727,CUST00367,PRO00155,99,2025-08-02,Processing
ORD000728,CUST00312,SKU00089,16,2025-04-09,Cancelled
ORD000729,CUST00249,SKU00152,34,2024-12-30,Completed
ORD000730,CUST00357,PROD00164,72,2025-03-23,Pending
ORD000731,CUST00076,PROD00049,23,2025-03-26,Completed
ORD000732,CUST00094,SKU00173,2,2024-09-14,Shipped
ORD000733,CUST00084,PRO00115,30,2024-12-23,Pending
ORD000734,CUST00163,SKU00143,80,,Completed
ORD000735,CUST00316,PRO00195,52,2024-01-02,Completed
ORD000736,CUST00220,SKU00002,20,2023-07-24,Pending
ORD000737,CUST00116,PROD00056,35,2025-05-11,Completed
ORD000738,CUST00246,SKU00124,81,2023-07-28,Completed
ORD000739,CUST00356,SKU00186,56,2023-10-05,Processing
ORD000740,CUST00059,PRO00155,23,2024-06-01,Shipped
ORD000741,CUST00408,SKU00118,,2024-12-30,Processing
ORD000742,CUST00163,PROD00018,59,2025-09-24,Shipped
ORD000743,CUST00142,PROD00018,-93,2023-06-22,Completed
ORD000744,CUST00140,ITM00110,32,2025-02-09,Pending
ORD000745,CUST00006,ITM00113,10,2024-06-27,Cancelled 
ORD000746,CUST00439,PRO00007,49,2024-09-25,Completed
ORD000747,CUST00227,PROD00073,27,2025-09-15,Processing
ORD000748,CUST00249,PROD00049,79,2025-07-22,Completed
ORD000749,CUST00040,ITM00091,58,2025-07-23,Pending
ORD000750,CUST00485,SKU00103,84,2023-10-27,Completed
ORD000751,CUST00135,SKU00122,100,2023-01-08,Completed
ORD000752,CUST00202,ITM00070,9,2023-06-26,Cancelled
ORD000753,CUST00436,ITM00023,10,2023-04-15,Pending
ORD000754,CUST00085,PRO00037,78,2024-02-11,Cancelled
ORD000755,CUST00078,PROD00177,17,2023-09-22,Cancelled
ORD000756,CUST00380,PRO00028,83,2025-05-09,Completed
ORD000757,CUST00399,SKU00031,28,2024-09-04,Processing
ORD000758,CUST00369,PRO00007,58,2024-03-06,Cancelled
ORD000759,CUST00182,PRO00085,98,2024-11-20,Completed
ORD000760,CUST00163,PRO00104,2,2023-01-11,Cancelled
ORD000761,CUST00069,SKU00169,23,2024-03-31,Shipped
ORD000762,CUST00327,SKU00094,73,2025-01-11,Processing
ORD000763,CUST00102,PRO00027,20,2024-03-03,Completed
ORD000764,CUST00015,SKU00143,24,2023-12-21,Shipped
ORD000765,,ITM00175,49,2024-08-18,Shipped
ORD000766,CUST99999,PRO00198,81,2024-04-12,Shipped
ORD000767,CUST00214,SKU00196,39,2025-01-02,Completed
ORD000768,CUST00265,ITM00050,34,2025-05-25,Pending
ORD000769,CUST00055,PRO00014,75,04/29/2023,Cancelled
ORD000770,CUST00297,PRO00137,21,2024-07-17,Cancelled
ORD000771,CUST00415,PROD00192,26,2024-07-22,Completed
ORD000772,CUST00249,PROD00147,13,2025-02-21,Cancelled
ORD000773,CUST00292,PRO00032,7,2024-12-21,Completed
ORD000774,CUST00021,SKU00009,62,2025-06-03,Pending
ORD000775,CUST00078,PROD00018,99,2024-01-27,INVALID
ORD000776,CUST00188,PRO00081,97,2025-05-10, Processing
ORD000777,CUST00472,SKU00196,96,09/02/2025,Cancelled
ORD000778,CUST00255,ITM00200,55,2024-05-19,Completed
ORD000779,CUST00345,PROD00168,26,2024-05-12,Processing
ORD000780,CUST00235,SKU00138,48,2025-07-28,Processing
ORD000781,CUST00050,PROD00168,91,2024-08-29,Completed
ORD000782,CUST00154,PROD00102,66,2025-08-23,Pending
ORD000783,CUST00483,PROD00024,39,2025-04-20,Processing
ORD000784,CUST00207,ITM00050,48,2025-09-25,Completed
ORD000785,CUST00374,ITM00071,71,2023-06-13,Completed
ORD000786,CUST00472,PRO00066,80,2023-05-15,Completed
ORD000787,CUST00120,SKU00143,54,2024-06-08,Cancelled
ORD000788,CUST00086,PRO00195,40,2025-09-25,Cancelled
ORD000789,CUST00318,ITM00023,53,2024-08-03,Pending
ORD000790,CUST00293,ITM00071,94,2024-12-04,Cancelled
ORD000791,CUST00055,ITM00189,70,2023-07-07,
ORD000792,CUST00353,PRO00047,31,2023-07-16,
ORD000793,CUST00459,ITM00036,1,2023-11-03,Cancelled
ORD000794,CUST00177,PROD00049,10,2024-03-06,Cancelled
ORD000795,CUST99999,PRO00193,100,2023-12-21,Completed
ORD000796,CUST00445,PROD00132,95,2023-01-17,Completed
ORD000797,CUST00353,ITM00070,59,2023-04-07,Pending
ORD000798,CUST00351,SKU00152,30,2023-02-09,Shipped
ORD000799,CUST00234,PRO00005,43,2025-07-12,Completed
ORD000800,CUST00142,SKU00194,-31,2023-09-13,Completed
ORD000801,CUST00209,SKU00173,47,2023-10-29,Cancelled
ORD000802,CUST00214,ITM00126,89,2023-05-28,Shipped
ORD000803,CUST00312,PRO00115,10,2024-07-05,Cancelled
ORD000804,CUST00283,SKU00152,26,2023-07-18,Completed
ORD000805,CUST00416,PROD00147,24,,Shipped
ORD000806,CUST00064,ITM00105,22,02/10/2025,
ORD000807,CUST00222,PRO00095,28,2025-08-27,Cancelled
ORD000808,CUST99999,PRO00198,38,2023-03-04,Shipped
ORD000809,CUST00050,ITM00114,15,2024-12-05,Processing
ORD000810,CUST00107,ITM00077,96,2023-08-06,Pending
ORD000811,CUST00267,ITM00139,39,2024-01-20,Shipped
ORD000812,CUST00241,SKU00169,21,2024-03-06,Shipped
ORD000813,CUST99999,SKU00159,45,2024-12-23,Processing
ORD000814,CUST00250,PROD00016,26,2023-08-26,Shipped
ORD000815,CUST00276,PRO00097,13,2023-02-22,Shipped
ORD000816,CUST00285,PROD00153,55,2025-01-14,Shipped
ORD000817,CUST00380,ITM00126,68,2024-03-07,Completed
ORD000818,CUST00235,SKU00159,100,2023-10-01,Processing
ORD000819,CUST00194,PRO00029,60,2023-04-28,Shipped
ORD000820,CUST00364,SKU00179,34,2023-09-21,Completed
ORD000821,CUST00042,PRO00052,,,Cancelled
ORD000822,CUST00134,ITM00112,29,2024-11-04,Completed
ORD000823,CUST00478,SKU00130,87,2024-09-10,Shipped
ORD000824,CUST00101,PRO00161,93,2025-09-21,Shipped
ORD000825,CUST00116,PROD00149,92,2025-05-27,Cancelled
ORD000826,CUST00298,PRO00014,95,2024-11-06,Shipped
ORD000827,CUST00118,PROD00153,61,2023-04-13,
ORD000828,CUST00162,SKU00067,75,2023-03-05,Cancelled 
ORD000829,CUST00146,PRO00148,,2023-11-21,Shipped
ORD000830,CUST00466,PRO00028,88,2023-09-15,Completed
ORD000831,CUST00433,ITM00172,100,2024-09-24,Cancelled
ORD000832,CUST00385,PRO00037,17,2024-11-13,Pending
ORD000833,CUST00420,SKU00173,23,2025-03-09,Completed
ORD000834,CUST00344,PRO00028,62,2023-08-10,Pending
ORD000835,CUST00423,PRO00037,96,2024-06-28,Processing
ORD000836,CUST00020,PROD00044,56,2024-07-31,Cancelled
ORD000837,CUST00319,PRO00039,65,2025-05-17,Cancelled
ORD000838,,PRO00095,65,2023-09-17,Completed
ORD000839,CUST00158,ITM00021,18,2023-12-27,Completed
ORD000840,CUST00459,PRO00157,63,2023-02-17,Shipped
ORD000841,CUST00284,PRO00119,51,2025-02-25,Processing
ORD000842,,ITM00011,35,23-11-2023,Processing
ORD000843,CUST00295,PROD00164,4,2025-08-15,Shipped
ORD000844,CUST00136,ITM00128,19,2023-11-01,Processing
ORD000845,CUST00278,ITM00023,63,2024-05-10,Pending
ORD000846,CUST00053,PRO00104,47,2023-02-16,Shipped
ORD000847,CUST00078,PROD00080,,2023-02-09,Processing
ORD000848,CUST00297,PRO00022,46,2023-03-06,Processing
ORD000849,CUST00299,ITM00200,90,2024-12-10,Cancelled
ORD000850,CUST00082,PRO00131,88,2024-10-10,Pending
ORD000851,CUST00322,PRO00038,2,2023-10-24,Completed
ORD000852,CUST00433,PRO00007,56,2023-03-29,
ORD000853,CUST00358,SKU00179,64,,Shipped
ORD000854,CUST00482,PRO00137,24,2025-07-14,Processing
ORD000855,CUST00290,ITM00077,17,2025-07-22,Completed
ORD000856,CUST00496,ITM00126,35,2024-05-12,Cancelled
ORD000857,,PRO00038,71,2024-05-31,Shipped
ORD000858,CUST00211,ITM00034,85,2024-07-05,Cancelled
ORD000859,CUST00187,PROD00199,28,2023-10-05,Shipped
ORD000860,CUST00438,PROD00164,88,2024-08-18,Cancelled
ORD000861,CUST00301,PROD00178,5,2023-12-18,Shipped
ORD000862,CUST00122,PROD00048,17,2024-07-19,Cancelled
ORD000863,CUST00103,PRO00042,55,2024-04-05,Cancelled
ORD000864,CUST00389,ITM00172,27,2024-11-07,Cancelled
ORD000865,CUST00214,ITM00034,36,2023-02-03,Cancelled
ORD000866,CUST00130,PRO00076,84,2025-08-08,Shipped
